source,target,partial_correlation,edge_type,group
perceived_verbal_persuasion,perceived_ability,0.20027920891453607,mechanism_to_mechanism,All
perceived_emotional_arousal,perceived_honesty,0.4534201255274115,mechanism_to_mechanism,All
perceived_emotional_arousal,perceived_performance_effect,0.5528265017937017,mechanism_to_mechanism,All
perceived_emotional_arousal,perceived_experience_effect,0.4210528706943226,mechanism_to_mechanism,All
perceived_emotional_arousal,perceived_ability,0.13084047078800745,mechanism_to_mechanism,All
perceived_honesty,perceived_performance_effect,0.7132204672152441,mechanism_to_mechanism,All
perceived_honesty,perceived_experience_effect,0.5210028001133891,mechanism_to_mechanism,All
perceived_honesty,perceived_ability,0.09900746215836888,mechanism_to_mechanism,All
perceived_performance_effect,perceived_experience_effect,0.6340372040670719,mechanism_to_mechanism,All
perceived_performance_effect,perceived_ability,0.12424096994237875,mechanism_to_mechanism,All
perceived_experience_effect,perceived_ability,0.12470925824147794,mechanism_to_mechanism,All
autonomy_need_satisfaction,cheating_behavior,0.05036364398980136,mechanism_to_outcome,All
autonomy_need_satisfaction,performance,0.09452635457059144,mechanism_to_outcome,All
autonomy_need_satisfaction,experience,0.31674232831108645,mechanism_to_outcome,All
autonomy_need_frustration,cheating_behavior,0.06926175997298144,mechanism_to_outcome,All
autonomy_need_frustration,performance,-0.1761982109207302,mechanism_to_outcome,All
autonomy_need_frustration,experience,-0.1451605491421125,mechanism_to_outcome,All
competence_need_satisfaction,cheating_behavior,0.05596143547752553,mechanism_to_outcome,All
competence_need_satisfaction,performance,0.22628593581732967,mechanism_to_outcome,All
competence_need_satisfaction,experience,0.3902428081298658,mechanism_to_outcome,All
competence_need_frustration,cheating_behavior,0.05577618185850318,mechanism_to_outcome,All
competence_need_frustration,performance,-0.3312025071393,mechanism_to_outcome,All
competence_need_frustration,experience,-0.2337694101470271,mechanism_to_outcome,All
relatedness_need_satisfaction,cheating_behavior,0.1602995061781117,mechanism_to_outcome,All
relatedness_need_satisfaction,performance,-0.17862387425225656,mechanism_to_outcome,All
relatedness_need_satisfaction,experience,0.3562689670012253,mechanism_to_outcome,All
relatedness_need_frustration,cheating_behavior,0.0052619286056090194,mechanism_to_outcome,All
relatedness_need_frustration,performance,-0.001686098653796213,mechanism_to_outcome,All
relatedness_need_frustration,experience,-0.3496541884867915,mechanism_to_outcome,All
cognitive_discomfort,cheating_behavior,0.09547041948594634,mechanism_to_outcome,All
cognitive_discomfort,performance,-0.1890643674903764,mechanism_to_outcome,All
cognitive_discomfort,experience,-0.4363453294465142,mechanism_to_outcome,All
moral_disengagement,cheating_behavior,0.002218329234961441,mechanism_to_outcome,All
moral_disengagement,performance,-0.01388410681899464,mechanism_to_outcome,All
moral_disengagement,experience,-0.04817690059454358,mechanism_to_outcome,All
perceived_descriptive_norms,cheating_behavior,0.18334357324968853,mechanism_to_outcome,All
perceived_descriptive_norms,performance,-0.17782457813506244,mechanism_to_outcome,All
perceived_descriptive_norms,experience,0.2837810165852426,mechanism_to_outcome,All
perceived_injunctive_norms,cheating_behavior,0.1253128362431785,mechanism_to_outcome,All
perceived_injunctive_norms,performance,-0.12947082227461573,mechanism_to_outcome,All
perceived_injunctive_norms,experience,0.35495930544419274,mechanism_to_outcome,All
perceived_group_identification,cheating_behavior,0.18717433588624288,mechanism_to_outcome,All
perceived_group_identification,performance,-0.20514862123808913,mechanism_to_outcome,All
perceived_group_identification,experience,0.22776934760127793,mechanism_to_outcome,All
perceived_social_sanctions,cheating_behavior,0.18019842631218458,mechanism_to_outcome,All
perceived_social_sanctions,performance,-0.2020526758403553,mechanism_to_outcome,All
perceived_social_sanctions,experience,0.1500487730700589,mechanism_to_outcome,All
perceived_performance_accomplishments,cheating_behavior,0.10568691141845792,mechanism_to_outcome,All
perceived_performance_accomplishments,performance,0.026076316186047475,mechanism_to_outcome,All
perceived_performance_accomplishments,experience,0.3458557450307404,mechanism_to_outcome,All
perceived_vicarious_experience,cheating_behavior,0.18335463559571166,mechanism_to_outcome,All
perceived_vicarious_experience,performance,-0.18737569684963656,mechanism_to_outcome,All
perceived_vicarious_experience,experience,0.30966080881931096,mechanism_to_outcome,All
perceived_verbal_persuasion,cheating_behavior,0.1581991866369913,mechanism_to_outcome,All
perceived_verbal_persuasion,performance,-0.11585582118850093,mechanism_to_outcome,All
perceived_verbal_persuasion,experience,0.33998810044266387,mechanism_to_outcome,All
perceived_emotional_arousal,cheating_behavior,0.13027527067994532,mechanism_to_outcome,All
perceived_emotional_arousal,performance,-0.13320051515184247,mechanism_to_outcome,All
perceived_emotional_arousal,experience,0.335157427869393,mechanism_to_outcome,All
perceived_honesty,cheating_behavior,0.11467690673845833,mechanism_to_outcome,All
perceived_honesty,performance,-0.22629800590202814,mechanism_to_outcome,All
perceived_honesty,experience,0.2519193387494785,mechanism_to_outcome,All
perceived_performance_effect,cheating_behavior,0.10666960710766425,mechanism_to_outcome,All
perceived_performance_effect,performance,-0.20133095596249642,mechanism_to_outcome,All
perceived_performance_effect,experience,0.3860872083782905,mechanism_to_outcome,All
perceived_experience_effect,cheating_behavior,0.09407855410588344,mechanism_to_outcome,All
perceived_experience_effect,performance,-0.15566822355876164,mechanism_to_outcome,All
perceived_experience_effect,experience,0.2901701107392588,mechanism_to_outcome,All
perceived_ability,cheating_behavior,0.011290621811292601,mechanism_to_outcome,All
perceived_ability,performance,0.07655883756290002,mechanism_to_outcome,All
perceived_ability,experience,0.055901781047352606,mechanism_to_outcome,All
cheating_behavior,performance,0.3562877352610059,outcome_to_outcome,All
cheating_behavior,experience,-0.03427319329003552,outcome_to_outcome,All
performance,experience,0.05755269467109894,outcome_to_outcome,All
autonomy,autonomy_need_satisfaction,0.007945495503426804,concept_to_mechanism,non_cheaters
autonomy,autonomy_need_frustration,0.013320948412339202,concept_to_mechanism,non_cheaters
autonomy,competence_need_satisfaction,0.03405694287610624,concept_to_mechanism,non_cheaters
autonomy,competence_need_frustration,-0.01986986107252897,concept_to_mechanism,non_cheaters
autonomy,relatedness_need_satisfaction,-0.011486065682573288,concept_to_mechanism,non_cheaters
autonomy,relatedness_need_frustration,-0.017747815952981142,concept_to_mechanism,non_cheaters
autonomy,cognitive_discomfort,-0.0038313383225281675,concept_to_mechanism,non_cheaters
autonomy,moral_disengagement,0.00792893076207531,concept_to_mechanism,non_cheaters
autonomy,perceived_descriptive_norms,0.027259744748666444,concept_to_mechanism,non_cheaters
autonomy,perceived_injunctive_norms,0.06767702319828477,concept_to_mechanism,non_cheaters
autonomy,perceived_group_identification,0.00812353697190851,concept_to_mechanism,non_cheaters
autonomy,perceived_social_sanctions,0.018321583705480433,concept_to_mechanism,non_cheaters
autonomy,perceived_performance_accomplishments,0.07296947762537152,concept_to_mechanism,non_cheaters
autonomy,perceived_vicarious_experience,0.03617386534364224,concept_to_mechanism,non_cheaters
autonomy,perceived_verbal_persuasion,0.06358981772468683,concept_to_mechanism,non_cheaters
autonomy,perceived_emotional_arousal,0.06504668109554462,concept_to_mechanism,non_cheaters
autonomy,perceived_honesty,0.08331275439335123,concept_to_mechanism,non_cheaters
autonomy,perceived_performance_effect,0.03549107270359555,concept_to_mechanism,non_cheaters
autonomy,perceived_experience_effect,-0.004641296377516382,concept_to_mechanism,non_cheaters
autonomy,perceived_ability,0.037363309013172925,concept_to_mechanism,non_cheaters
competence,autonomy_need_satisfaction,-0.003246740485146887,concept_to_mechanism,non_cheaters
competence,autonomy_need_frustration,0.016582432749044917,concept_to_mechanism,non_cheaters
competence,competence_need_satisfaction,0.02916754834468078,concept_to_mechanism,non_cheaters
competence,competence_need_frustration,-0.05103793871536117,concept_to_mechanism,non_cheaters
competence,relatedness_need_satisfaction,0.008879392364415149,concept_to_mechanism,non_cheaters
competence,relatedness_need_frustration,0.020989787857078734,concept_to_mechanism,non_cheaters
competence,cognitive_discomfort,-0.02974149161796673,concept_to_mechanism,non_cheaters
competence,moral_disengagement,0.011772914872333014,concept_to_mechanism,non_cheaters
competence,perceived_descriptive_norms,0.039936299683729706,concept_to_mechanism,non_cheaters
competence,perceived_injunctive_norms,0.06026595481435546,concept_to_mechanism,non_cheaters
competence,perceived_group_identification,0.011886660206462108,concept_to_mechanism,non_cheaters
competence,perceived_social_sanctions,-0.003705993750859297,concept_to_mechanism,non_cheaters
competence,perceived_performance_accomplishments,0.0498800887737089,concept_to_mechanism,non_cheaters
competence,perceived_vicarious_experience,0.018475924501288463,concept_to_mechanism,non_cheaters
competence,perceived_verbal_persuasion,0.061179002139536226,concept_to_mechanism,non_cheaters
competence,perceived_emotional_arousal,0.09800738864473325,concept_to_mechanism,non_cheaters
competence,perceived_honesty,0.04151607651054057,concept_to_mechanism,non_cheaters
competence,perceived_performance_effect,-0.007411983155334846,concept_to_mechanism,non_cheaters
competence,perceived_experience_effect,0.007082952685876448,concept_to_mechanism,non_cheaters
competence,perceived_ability,0.011164328340891013,concept_to_mechanism,non_cheaters
relatedness,autonomy_need_satisfaction,0.022842438168743876,concept_to_mechanism,non_cheaters
relatedness,autonomy_need_frustration,0.012923532090090282,concept_to_mechanism,non_cheaters
relatedness,competence_need_satisfaction,0.017295746241492837,concept_to_mechanism,non_cheaters
relatedness,competence_need_frustration,0.015059320466772119,concept_to_mechanism,non_cheaters
relatedness,relatedness_need_satisfaction,0.026923908905970746,concept_to_mechanism,non_cheaters
relatedness,relatedness_need_frustration,0.0023633409406755997,concept_to_mechanism,non_cheaters
relatedness,cognitive_discomfort,-0.034936298304056194,concept_to_mechanism,non_cheaters
relatedness,moral_disengagement,0.035543413599538956,concept_to_mechanism,non_cheaters
relatedness,perceived_descriptive_norms,0.03945059590688918,concept_to_mechanism,non_cheaters
relatedness,perceived_injunctive_norms,0.02802041162022416,concept_to_mechanism,non_cheaters
relatedness,perceived_group_identification,0.01589970661149372,concept_to_mechanism,non_cheaters
relatedness,perceived_social_sanctions,0.018169871960347386,concept_to_mechanism,non_cheaters
relatedness,perceived_performance_accomplishments,0.034701179162215566,concept_to_mechanism,non_cheaters
relatedness,perceived_vicarious_experience,-0.014635577440411513,concept_to_mechanism,non_cheaters
relatedness,perceived_verbal_persuasion,0.018970973478602132,concept_to_mechanism,non_cheaters
relatedness,perceived_emotional_arousal,0.057619476935343555,concept_to_mechanism,non_cheaters
relatedness,perceived_honesty,0.02428988119899987,concept_to_mechanism,non_cheaters
relatedness,perceived_performance_effect,-0.01895832945324634,concept_to_mechanism,non_cheaters
relatedness,perceived_experience_effect,-0.02403692121948292,concept_to_mechanism,non_cheaters
relatedness,perceived_ability,0.007424515693856307,concept_to_mechanism,non_cheaters
self_concept,autonomy_need_satisfaction,0.047414834529356784,concept_to_mechanism,non_cheaters
self_concept,autonomy_need_frustration,-0.03858993440561662,concept_to_mechanism,non_cheaters
self_concept,competence_need_satisfaction,0.005158230450808872,concept_to_mechanism,non_cheaters
self_concept,competence_need_frustration,-0.05377191011286585,concept_to_mechanism,non_cheaters
self_concept,relatedness_need_satisfaction,-0.028290679566849542,concept_to_mechanism,non_cheaters
self_concept,relatedness_need_frustration,-0.0006473645732894236,concept_to_mechanism,non_cheaters
self_concept,cognitive_discomfort,-0.05633686991818241,concept_to_mechanism,non_cheaters
self_concept,moral_disengagement,0.000932273182951784,concept_to_mechanism,non_cheaters
self_concept,perceived_descriptive_norms,0.04626993261148872,concept_to_mechanism,non_cheaters
self_concept,perceived_injunctive_norms,0.040867700786830774,concept_to_mechanism,non_cheaters
self_concept,perceived_group_identification,-0.005597332825464421,concept_to_mechanism,non_cheaters
self_concept,perceived_social_sanctions,0.0003563942895675477,concept_to_mechanism,non_cheaters
self_concept,perceived_performance_accomplishments,0.04393366041397243,concept_to_mechanism,non_cheaters
self_concept,perceived_vicarious_experience,0.0049261341368294,concept_to_mechanism,non_cheaters
self_concept,perceived_verbal_persuasion,0.04261846418884436,concept_to_mechanism,non_cheaters
self_concept,perceived_emotional_arousal,0.09369502503640159,concept_to_mechanism,non_cheaters
self_concept,perceived_honesty,0.017935869644713155,concept_to_mechanism,non_cheaters
self_concept,perceived_performance_effect,-0.01584285306546448,concept_to_mechanism,non_cheaters
self_concept,perceived_experience_effect,-0.04808965721565781,concept_to_mechanism,non_cheaters
self_concept,perceived_ability,-0.009764316123640392,concept_to_mechanism,non_cheaters
cognitive_inconsistency,autonomy_need_satisfaction,0.01604036092412101,concept_to_mechanism,non_cheaters
cognitive_inconsistency,autonomy_need_frustration,0.00838003229349412,concept_to_mechanism,non_cheaters
cognitive_inconsistency,competence_need_satisfaction,0.001669380834272416,concept_to_mechanism,non_cheaters
cognitive_inconsistency,competence_need_frustration,-0.019065246937698847,concept_to_mechanism,non_cheaters
cognitive_inconsistency,relatedness_need_satisfaction,-0.01404127180879182,concept_to_mechanism,non_cheaters
cognitive_inconsistency,relatedness_need_frustration,0.03215245892021177,concept_to_mechanism,non_cheaters
cognitive_inconsistency,cognitive_discomfort,0.013685878965431254,concept_to_mechanism,non_cheaters
cognitive_inconsistency,moral_disengagement,0.014059996024011012,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_descriptive_norms,0.03234275756099073,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_injunctive_norms,0.03013604431844026,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_group_identification,-0.002336601137699996,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_social_sanctions,0.0033260826930908713,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_performance_accomplishments,0.020072082458374305,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_vicarious_experience,0.003800334884514421,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_verbal_persuasion,0.028490073090852625,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_emotional_arousal,0.03246514134181492,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_honesty,0.06829882051487861,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_performance_effect,-0.028768490579848746,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_experience_effect,-0.09220951480391872,concept_to_mechanism,non_cheaters
cognitive_inconsistency,perceived_ability,0.028755646277021738,concept_to_mechanism,non_cheaters
dissonance_arousal,autonomy_need_satisfaction,0.02890825947027728,concept_to_mechanism,non_cheaters
dissonance_arousal,autonomy_need_frustration,0.007487653418433475,concept_to_mechanism,non_cheaters
dissonance_arousal,competence_need_satisfaction,-0.010489649115969075,concept_to_mechanism,non_cheaters
dissonance_arousal,competence_need_frustration,-0.027818227449237506,concept_to_mechanism,non_cheaters
dissonance_arousal,relatedness_need_satisfaction,-0.011603956342735672,concept_to_mechanism,non_cheaters
dissonance_arousal,relatedness_need_frustration,0.025689841661162376,concept_to_mechanism,non_cheaters
dissonance_arousal,cognitive_discomfort,0.020579199479965324,concept_to_mechanism,non_cheaters
dissonance_arousal,moral_disengagement,-0.043829610510753785,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_descriptive_norms,0.009122741885442763,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_injunctive_norms,3.348047069555655e-05,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_group_identification,-0.0009844821089043,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_social_sanctions,-0.01607732704449577,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_performance_accomplishments,0.0028313206632960206,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_vicarious_experience,-0.011268610007565506,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_verbal_persuasion,0.017154995102157698,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_emotional_arousal,0.05113149690736229,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_honesty,0.07125756201256714,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_performance_effect,-0.0075906163730175506,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_experience_effect,-0.04185423125049079,concept_to_mechanism,non_cheaters
dissonance_arousal,perceived_ability,-0.0027261643255916453,concept_to_mechanism,non_cheaters
dissonance_reduction,autonomy_need_satisfaction,0.013101931753913647,concept_to_mechanism,non_cheaters
dissonance_reduction,autonomy_need_frustration,-0.021850057860686712,concept_to_mechanism,non_cheaters
dissonance_reduction,competence_need_satisfaction,-0.049839931006367626,concept_to_mechanism,non_cheaters
dissonance_reduction,competence_need_frustration,-0.01593689860436848,concept_to_mechanism,non_cheaters
dissonance_reduction,relatedness_need_satisfaction,-0.0393733489356169,concept_to_mechanism,non_cheaters
dissonance_reduction,relatedness_need_frustration,0.011716025074008445,concept_to_mechanism,non_cheaters
dissonance_reduction,cognitive_discomfort,-0.0016410345732555804,concept_to_mechanism,non_cheaters
dissonance_reduction,moral_disengagement,0.007728576053088174,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_descriptive_norms,-0.027799297780344272,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_injunctive_norms,-0.045113152602475545,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_group_identification,-0.06492876591484598,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_social_sanctions,-0.028781266754920824,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_performance_accomplishments,-0.0355133727538712,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_vicarious_experience,-0.04846586120263203,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_verbal_persuasion,-0.0190172766632902,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_emotional_arousal,0.008356161060385881,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_honesty,0.015186567419763713,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_performance_effect,-0.04566941988768348,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_experience_effect,-0.1272245792677445,concept_to_mechanism,non_cheaters
dissonance_reduction,perceived_ability,0.008583325190945732,concept_to_mechanism,non_cheaters
performance_accomplishments,autonomy_need_satisfaction,-0.015091258511272231,concept_to_mechanism,non_cheaters
performance_accomplishments,autonomy_need_frustration,0.014175742569867299,concept_to_mechanism,non_cheaters
performance_accomplishments,competence_need_satisfaction,0.013480054480435396,concept_to_mechanism,non_cheaters
performance_accomplishments,competence_need_frustration,-0.043996565689414006,concept_to_mechanism,non_cheaters
performance_accomplishments,relatedness_need_satisfaction,0.027570839518325504,concept_to_mechanism,non_cheaters
performance_accomplishments,relatedness_need_frustration,0.014530078213234389,concept_to_mechanism,non_cheaters
performance_accomplishments,cognitive_discomfort,-0.0037695509465145265,concept_to_mechanism,non_cheaters
performance_accomplishments,moral_disengagement,0.04661362373928516,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_descriptive_norms,-0.029503374297363136,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_injunctive_norms,-0.010511317174553609,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_group_identification,-0.0377368864826942,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_social_sanctions,-0.043750519010732264,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_performance_accomplishments,0.025870041690333204,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_vicarious_experience,0.038558694368568215,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_verbal_persuasion,0.08178152569848682,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_emotional_arousal,0.06297380006950845,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_honesty,0.11109591820656459,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_performance_effect,0.040339800265073625,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_experience_effect,0.0368615283221271,concept_to_mechanism,non_cheaters
performance_accomplishments,perceived_ability,0.0038671428646893167,concept_to_mechanism,non_cheaters
vicarious_experience,autonomy_need_satisfaction,-0.019395345296952943,concept_to_mechanism,non_cheaters
vicarious_experience,autonomy_need_frustration,-0.020541820467861183,concept_to_mechanism,non_cheaters
vicarious_experience,competence_need_satisfaction,-0.03538177407987858,concept_to_mechanism,non_cheaters
vicarious_experience,competence_need_frustration,-0.0027727602738825668,concept_to_mechanism,non_cheaters
vicarious_experience,relatedness_need_satisfaction,-0.006486227530476746,concept_to_mechanism,non_cheaters
vicarious_experience,relatedness_need_frustration,-0.05147736294299777,concept_to_mechanism,non_cheaters
vicarious_experience,cognitive_discomfort,0.005981966813170943,concept_to_mechanism,non_cheaters
vicarious_experience,moral_disengagement,0.030580492821982257,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_descriptive_norms,0.05526987447897394,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_injunctive_norms,0.03032241563461614,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_group_identification,-0.0175625868419565,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_social_sanctions,-0.01741890554907419,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_performance_accomplishments,0.010890090364743015,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_vicarious_experience,0.002495146256153148,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_verbal_persuasion,0.032012584928631,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_emotional_arousal,0.04806002079446152,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_honesty,0.05518489592647336,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_performance_effect,0.02313389304320399,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_experience_effect,-0.02671528641181615,concept_to_mechanism,non_cheaters
vicarious_experience,perceived_ability,-0.006620199234538401,concept_to_mechanism,non_cheaters
verbal_persuasion,autonomy_need_satisfaction,0.08290557115090148,concept_to_mechanism,non_cheaters
verbal_persuasion,autonomy_need_frustration,-0.038605314477732355,concept_to_mechanism,non_cheaters
verbal_persuasion,competence_need_satisfaction,0.02695710225429483,concept_to_mechanism,non_cheaters
verbal_persuasion,competence_need_frustration,-0.027576542542330523,concept_to_mechanism,non_cheaters
verbal_persuasion,relatedness_need_satisfaction,-0.0020640336364063376,concept_to_mechanism,non_cheaters
verbal_persuasion,relatedness_need_frustration,-0.05477623646044718,concept_to_mechanism,non_cheaters
verbal_persuasion,cognitive_discomfort,-0.03720418261623711,concept_to_mechanism,non_cheaters
verbal_persuasion,moral_disengagement,-0.03633469996009843,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_descriptive_norms,0.006960269016290437,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_injunctive_norms,0.0661260491212949,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_group_identification,-0.03132263109431272,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_social_sanctions,-0.022507478270343485,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_performance_accomplishments,0.049707493008337385,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_vicarious_experience,0.03856118442350376,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_verbal_persuasion,0.11295452023543162,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_emotional_arousal,0.08097733107836827,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_honesty,0.0426559552408716,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_performance_effect,0.04610254500758343,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_experience_effect,0.061789580439641584,concept_to_mechanism,non_cheaters
verbal_persuasion,perceived_ability,0.0023224822770632624,concept_to_mechanism,non_cheaters
emotional_arousal,autonomy_need_satisfaction,0.01121051414980791,concept_to_mechanism,non_cheaters
emotional_arousal,autonomy_need_frustration,-0.029163481464668118,concept_to_mechanism,non_cheaters
emotional_arousal,competence_need_satisfaction,-0.015385013489985624,concept_to_mechanism,non_cheaters
emotional_arousal,competence_need_frustration,-0.031478167656179314,concept_to_mechanism,non_cheaters
emotional_arousal,relatedness_need_satisfaction,0.008012909606130554,concept_to_mechanism,non_cheaters
emotional_arousal,relatedness_need_frustration,-0.021306434405135428,concept_to_mechanism,non_cheaters
emotional_arousal,cognitive_discomfort,0.005625211460682033,concept_to_mechanism,non_cheaters
emotional_arousal,moral_disengagement,-0.005164993453034626,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_descriptive_norms,0.021828166620162504,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_injunctive_norms,0.0023881456969569352,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_group_identification,-0.026566076732626783,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_social_sanctions,-0.03705112411027895,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_performance_accomplishments,0.009876891368637297,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_vicarious_experience,0.002205245486267743,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_verbal_persuasion,0.025078361152867067,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_emotional_arousal,0.04266596490623141,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_honesty,0.02231850975353361,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_performance_effect,-0.006656696593050497,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_experience_effect,-0.04635959084646213,concept_to_mechanism,non_cheaters
emotional_arousal,perceived_ability,0.0032096941330643112,concept_to_mechanism,non_cheaters
descriptive_norms,autonomy_need_satisfaction,0.02463296763547591,concept_to_mechanism,non_cheaters
descriptive_norms,autonomy_need_frustration,-0.009892228467600015,concept_to_mechanism,non_cheaters
descriptive_norms,competence_need_satisfaction,-0.002319519962718352,concept_to_mechanism,non_cheaters
descriptive_norms,competence_need_frustration,-0.020902769134079447,concept_to_mechanism,non_cheaters
descriptive_norms,relatedness_need_satisfaction,0.030287710840612377,concept_to_mechanism,non_cheaters
descriptive_norms,relatedness_need_frustration,-0.021617457868799244,concept_to_mechanism,non_cheaters
descriptive_norms,cognitive_discomfort,0.0029293505456526522,concept_to_mechanism,non_cheaters
descriptive_norms,moral_disengagement,0.03520801053380924,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_descriptive_norms,0.027001722352323437,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_injunctive_norms,0.020898920097624975,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_group_identification,-0.02105153321370587,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_social_sanctions,0.0036916396467804877,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_performance_accomplishments,0.02072066830230313,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_vicarious_experience,-0.01209780003696308,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_verbal_persuasion,0.01674685849859871,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_emotional_arousal,0.02876353061565462,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_honesty,0.031189596349942984,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_performance_effect,-0.015242504639534396,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_experience_effect,-0.04817169839908809,concept_to_mechanism,non_cheaters
descriptive_norms,perceived_ability,0.014904839494373219,concept_to_mechanism,non_cheaters
injunctive_norms,autonomy_need_satisfaction,-0.018800031098483858,concept_to_mechanism,non_cheaters
injunctive_norms,autonomy_need_frustration,0.01270603523118578,concept_to_mechanism,non_cheaters
injunctive_norms,competence_need_satisfaction,-0.008247775056747418,concept_to_mechanism,non_cheaters
injunctive_norms,competence_need_frustration,-0.002253943699469582,concept_to_mechanism,non_cheaters
injunctive_norms,relatedness_need_satisfaction,-0.025414758781683953,concept_to_mechanism,non_cheaters
injunctive_norms,relatedness_need_frustration,0.04760376747146359,concept_to_mechanism,non_cheaters
injunctive_norms,cognitive_discomfort,-0.018699525551592447,concept_to_mechanism,non_cheaters
injunctive_norms,moral_disengagement,0.03835107029644194,concept_to_mechanism,non_cheaters
injunctive_norms,perceived_descriptive_norms,-0.022054763919472777,concept_to_mechanism,non_cheaters
